provider_id,provider_name,provider_type,state,locality,hcpcs_code,service_description,service_category,contract_allowed_amount,contract_paid_amount,billed_amount,utilization_count,effective_date,contract_type,payer_product,medicare_benchmark_amount,benchmark_source,service_month,contract_total_paid,medicare_total_benchmark,contract_to_medicare_ratio,dollar_variance,percent_variance,total_financial_variance,over_benchmark_flag,under_benchmark_flag,benchmark_band
PRV033,Provider Network 33,Physician Group,FL,FL Locality,99214,Office/outpatient established visit high complexity,Professional,162.59,149.57,235.13,92,2024-11-01,Fee Schedule,Exchange,131.82,simulated_cms_style_fee_schedule,2024-11-01,13760.439999999999,12127.439999999999,1.2334243665604614,30.77000000000001,0.23342436656046134,2830.840000000001,1,0,above_120_percent
PRV004,Provider Network 04,Ambulatory Surgery,FL,FL Locality,99213,Office/outpatient established visit,Professional,129.65,117.61,180.36,92,2025-02-01,Case Rate,Commercial HMO,98.92,simulated_cms_style_fee_schedule,2025-02-01,10820.12,9100.64,1.3106550748079255,30.730000000000004,0.31065507480792565,2827.1600000000003,1,0,above_120_percent
PRV021,Provider Network 21,Ambulatory Surgery,FL,FL Locality,99213,Office/outpatient established visit,Professional,111.01,109.36,195.32,106,2024-02-01,Fee Schedule,Medicare Advantage,84.35,simulated_cms_style_fee_schedule,2024-02-01,11592.16,8941.099999999999,1.3160640189685835,26.66000000000001,0.31606401896858344,2825.960000000001,1,0,above_120_percent
PRV044,Provider Network 44,Hospital Outpatient,MD,MD Locality,99213,Office/outpatient established visit,Professional,115.06,104.47,120.81,92,2024-11-01,Case Rate,Commercial PPO,84.35,simulated_cms_style_fee_schedule,2024-11-01,9611.24,7760.2,1.3640782454060463,30.710000000000008,0.36407824540604633,2825.3200000000006,1,0,above_120_percent
PRV060,Provider Network 60,Imaging Center,MD,MD Locality,99214,Office/outpatient established visit high complexity,Professional,180.52,168.13,269.3,72,2025-11-01,Fee Schedule,Exchange,141.29,simulated_cms_style_fee_schedule,2025-11-01,12105.36,10172.88,1.2776558850590984,39.23000000000002,0.27765588505909844,2824.5600000000013,1,0,above_120_percent
PRV017,Provider Network 17,Ambulatory Surgery,VA,VA Locality,70551,MRI brain without contrast,Imaging,416.45,385.13,828.42,20,2025-08-01,Case Rate,Exchange,275.26,simulated_cms_style_fee_schedule,2025-08-01,7702.6,5505.2,1.5129332267674198,141.19,0.5129332267674199,2823.8,1,0,above_120_percent
PRV044,Provider Network 44,Hospital Outpatient,MD,MD Locality,99214,Office/outpatient established visit high complexity,Professional,179.41,165.98,236.86,74,2024-01-01,Fee Schedule,Commercial HMO,141.29,simulated_cms_style_fee_schedule,2024-01-01,12282.519999999999,10455.46,1.2697997027390473,38.120000000000005,0.2697997027390474,2820.88,1,0,above_120_percent
PRV051,Provider Network 51,Imaging Center,VA,VA Locality,99213,Office/outpatient established visit,Professional,129.5,113.58,198.73,80,2025-09-01,Fee Schedule,Exchange,94.24,simulated_cms_style_fee_schedule,2025-09-01,9086.4,7539.2,1.374151103565365,35.260000000000005,0.3741511035653651,2820.8,1,0,above_120_percent
PRV043,Provider Network 43,Imaging Center,NC,NC Locality,A0429,Ambulance basic life support,Emergency,439.34,366.38,732.51,20,2025-10-01,Case Rate,Commercial PPO,298.33,simulated_cms_style_fee_schedule,2025-10-01,7327.6,5966.599999999999,1.472664499044682,141.01,0.47266449904468205,2820.2,1,0,above_120_percent
PRV033,Provider Network 33,Physician Group,FL,FL Locality,45378,Diagnostic colonoscopy,Outpatient,531.45,479.66,735.12,21,2025-04-01,Fee Schedule,Commercial HMO,397.24,simulated_cms_style_fee_schedule,2025-04-01,10072.86,8342.04,1.337856207834055,134.21000000000004,0.33785620783405507,2818.4100000000008,1,0,above_120_percent
PRV002,Provider Network 02,Imaging Center,NC,NC Locality,45378,Diagnostic colonoscopy,Outpatient,497.97,434.54,831.94,27,2025-12-01,Negotiated Commercial,Exchange,393.64,simulated_cms_style_fee_schedule,2025-12-01,11732.58,10628.279999999999,1.265039122040443,104.33000000000004,0.26503912204044316,2816.910000000001,1,0,above_120_percent
PRV059,Provider Network 59,Imaging Center,VA,VA Locality,99214,Office/outpatient established visit high complexity,Professional,170.17,150.78,309.06,94,2024-05-01,Case Rate,Medicare Advantage,140.21,simulated_cms_style_fee_schedule,2024-05-01,14173.32,13179.740000000002,1.2136794807788316,29.95999999999998,0.2136794807788316,2816.239999999998,1,0,above_120_percent
PRV051,Provider Network 51,Imaging Center,VA,VA Locality,99214,Office/outpatient established visit high complexity,Professional,149.06,142.26,279.19,108,2024-06-01,Percent of Medicare,Exchange,122.99,simulated_cms_style_fee_schedule,2024-06-01,15364.079999999998,13282.92,1.2119684527197334,26.070000000000007,0.21196845271973339,2815.560000000001,1,0,above_120_percent
PRV021,Provider Network 21,Ambulatory Surgery,FL,FL Locality,99214,Office/outpatient established visit high complexity,Professional,182.85,182.85,285.33,66,2024-07-01,Fee Schedule,Exchange,140.21,simulated_cms_style_fee_schedule,2024-07-01,12068.1,9253.86,1.3041152556878965,42.639999999999986,0.3041152556878966,2814.239999999999,1,0,above_120_percent
PRV006,Provider Network 06,Lab,VA,VA Locality,99214,Office/outpatient established visit high complexity,Professional,157.97,147.22,257.89,96,2025-01-01,Percent of Medicare,Commercial PPO,128.66,simulated_cms_style_fee_schedule,2025-01-01,14133.119999999999,12351.36,1.227809731074149,29.310000000000002,0.22780973107414895,2813.76,1,0,above_120_percent
PRV060,Provider Network 60,Imaging Center,MD,MD Locality,99214,Office/outpatient established visit high complexity,Professional,164.46,161.97,180.98,116,2025-01-01,Percent of Medicare,Medicare Advantage,140.21,simulated_cms_style_fee_schedule,2025-01-01,18788.52,16264.36,1.1729548534341345,24.25,0.1729548534341345,2813.0,0,0,100_to_120_percent
PRV033,Provider Network 33,Physician Group,FL,FL Locality,45378,Diagnostic colonoscopy,Outpatient,553.24,495.79,976.22,18,2024-09-01,Case Rate,Commercial HMO,396.98,simulated_cms_style_fee_schedule,2024-09-01,8924.220000000001,7145.64,1.3936218449292155,156.26,0.39362184492921554,2812.68,1,0,above_120_percent
PRV043,Provider Network 43,Imaging Center,NC,NC Locality,45378,Diagnostic colonoscopy,Outpatient,545.1,532.5,931.62,19,2025-02-01,Percent of Medicare,Medicare Advantage,397.24,simulated_cms_style_fee_schedule,2025-02-01,10117.5,7547.56,1.3722183063135636,147.86,0.3722183063135636,2809.34,1,0,above_120_percent
PRV022,Provider Network 22,Hospital Outpatient,PA,PA Locality,99214,Office/outpatient established visit high complexity,Professional,162.92,147.39,282.65,82,2025-08-01,Fee Schedule,Exchange,128.66,simulated_cms_style_fee_schedule,2025-08-01,12085.98,10550.119999999999,1.266283227110213,34.25999999999999,0.2662832271102129,2809.3199999999993,1,0,above_120_percent
PRV033,Provider Network 33,Physician Group,FL,FL Locality,99214,Office/outpatient established visit high complexity,Professional,185.52,185.52,241.46,62,2025-04-01,Case Rate,Commercial HMO,140.21,simulated_cms_style_fee_schedule,2025-04-01,11502.24,8693.02,1.3231581199629128,45.31,0.32315811996291277,2809.2200000000003,1,0,above_120_percent
PRV043,Provider Network 43,Imaging Center,NC,NC Locality,99213,Office/outpatient established visit,Professional,112.74,104.05,196.69,80,2025-10-01,Case Rate,Commercial HMO,77.64,simulated_cms_style_fee_schedule,2025-10-01,8324.0,6211.2,1.4520865533230294,35.099999999999994,0.45208655332302927,2807.9999999999995,1,0,above_120_percent
PRV030,Provider Network 30,Ambulatory Surgery,NC,NC Locality,45378,Diagnostic colonoscopy,Outpatient,524.58,494.74,710.24,22,2025-06-01,Fee Schedule,Exchange,396.98,simulated_cms_style_fee_schedule,2025-06-01,10884.28,8733.560000000001,1.3214267721295783,127.60000000000002,0.3214267721295784,2807.2000000000007,1,0,above_120_percent
PRV016,Provider Network 16,Imaging Center,PA,PA Locality,A0429,Ambulance basic life support,Emergency,422.16,379.57,529.97,21,2025-11-01,Percent of Medicare,Commercial PPO,288.53,simulated_cms_style_fee_schedule,2025-11-01,7970.97,6059.129999999999,1.4631407479291583,133.63000000000005,0.4631407479291584,2806.230000000001,1,0,above_120_percent
PRV007,Provider Network 07,Physician Group,FL,FL Locality,99213,Office/outpatient established visit,Professional,130.14,119.66,153.37,86,2025-11-01,Negotiated Commercial,Commercial HMO,97.52,simulated_cms_style_fee_schedule,2025-11-01,10290.76,8386.72,1.334495488105004,32.61999999999999,0.334495488105004,2805.3199999999993,1,0,above_120_percent
PRV044,Provider Network 44,Hospital Outpatient,MD,MD Locality,99213,Office/outpatient established visit,Professional,116.96,109.08,224.62,86,2025-09-01,Case Rate,Commercial HMO,84.35,simulated_cms_style_fee_schedule,2025-09-01,9380.88,7254.099999999999,1.3866034380557202,32.61,0.3866034380557202,2804.46,1,0,above_120_percent
PRV023,Provider Network 23,Physician Group,MD,MD Locality,45378,Diagnostic colonoscopy,Outpatient,564.73,497.7,833.01,19,2024-02-01,Case Rate,Commercial HMO,417.19,simulated_cms_style_fee_schedule,2024-02-01,9456.3,7926.61,1.353651813322467,147.54000000000002,0.35365181332246703,2803.26,1,0,above_120_percent
PRV051,Provider Network 51,Imaging Center,VA,VA Locality,A0429,Ambulance basic life support,Emergency,410.37,390.86,575.85,25,2025-01-01,Negotiated Commercial,Medicare Advantage,298.33,simulated_cms_style_fee_schedule,2025-01-01,9771.5,7458.25,1.3755572687962996,112.04000000000002,0.37555726879629947,2801.0000000000005,1,0,above_120_percent
PRV018,Provider Network 18,Physician Group,VA,VA Locality,99213,Office/outpatient established visit,Professional,134.83,132.79,200.51,78,2024-07-01,Fee Schedule,Commercial PPO,98.92,simulated_cms_style_fee_schedule,2024-07-01,10357.619999999999,7715.76,1.363020622725435,35.91000000000001,0.3630206227254348,2800.980000000001,1,0,above_120_percent
PRV028,Provider Network 28,Lab,VA,VA Locality,45378,Diagnostic colonoscopy,Outpatient,518.7,514.35,872.88,23,2025-06-01,Fee Schedule,Commercial HMO,396.98,simulated_cms_style_fee_schedule,2025-06-01,11830.050000000001,9130.54,1.306614942818278,121.72000000000003,0.30661494281827806,2799.5600000000004,1,0,above_120_percent
PRV043,Provider Network 43,Imaging Center,NC,NC Locality,45378,Diagnostic colonoscopy,Outpatient,510.2,423.75,728.43,24,2024-08-01,Percent of Medicare,Commercial HMO,393.64,simulated_cms_style_fee_schedule,2024-08-01,10170.0,9447.36,1.2961081190935881,116.56,0.2961081190935881,2797.44,1,0,above_120_percent
PRV004,Provider Network 04,Ambulatory Surgery,FL,FL Locality,45378,Diagnostic colonoscopy,Outpatient,561.35,533.31,1051.82,17,2025-04-01,Fee Schedule,Commercial HMO,396.82,simulated_cms_style_fee_schedule,2025-04-01,9066.269999999999,6745.94,1.4146212388488484,164.53000000000003,0.41462123884884844,2797.0100000000007,1,0,above_120_percent
PRV054,Provider Network 54,Ambulatory Surgery,PA,PA Locality,A0429,Ambulance basic life support,Emergency,421.72,384.67,809.17,21,2025-06-01,Negotiated Commercial,Medicare Advantage,288.53,simulated_cms_style_fee_schedule,2025-06-01,8078.070000000001,6059.129999999999,1.4616157765223723,133.19000000000005,0.46161577652237223,2796.990000000001,1,0,above_120_percent
PRV023,Provider Network 23,Physician Group,MD,MD Locality,A0429,Ambulance basic life support,Emergency,437.54,383.47,661.38,27,2024-10-01,Case Rate,Commercial HMO,334.01,simulated_cms_style_fee_schedule,2024-10-01,10353.69,9018.27,1.309960779617377,103.53000000000003,0.30996077961737684,2795.310000000001,1,0,above_120_percent
PRV002,Provider Network 02,Imaging Center,NC,NC Locality,99214,Office/outpatient established visit high complexity,Professional,157.91,146.47,249.61,80,2024-08-01,Fee Schedule,Commercial HMO,122.99,simulated_cms_style_fee_schedule,2024-08-01,11717.6,9839.199999999999,1.283925522400195,34.92,0.28392552240019514,2793.6000000000004,1,0,above_120_percent
PRV023,Provider Network 23,Physician Group,MD,MD Locality,99214,Office/outpatient established visit high complexity,Professional,168.13,154.96,261.03,104,2024-10-01,Fee Schedule,Commercial HMO,141.29,simulated_cms_style_fee_schedule,2024-10-01,16115.84,14694.16,1.189963904027178,26.840000000000003,0.18996390402717817,2791.3600000000006,0,0,100_to_120_percent
PRV044,Provider Network 44,Hospital Outpatient,MD,MD Locality,99213,Office/outpatient established visit,Professional,106.11,99.93,180.22,98,2024-12-01,Negotiated Commercial,Medicare Advantage,77.64,simulated_cms_style_fee_schedule,2024-12-01,9793.140000000001,7608.72,1.3666924265842348,28.47,0.3666924265842349,2790.06,1,0,above_120_percent
PRV006,Provider Network 06,Lab,VA,VA Locality,99214,Office/outpatient established visit high complexity,Professional,149.3,135.15,247.87,106,2024-11-01,Percent of Medicare,Commercial HMO,122.99,simulated_cms_style_fee_schedule,2024-11-01,14325.900000000001,13036.939999999999,1.2139198308805594,26.310000000000016,0.21391983088055955,2788.860000000002,1,0,above_120_percent
PRV033,Provider Network 33,Physician Group,FL,FL Locality,99214,Office/outpatient established visit high complexity,Professional,157.69,154.76,247.79,96,2025-05-01,Percent of Medicare,Medicare Advantage,128.66,simulated_cms_style_fee_schedule,2025-05-01,14856.96,12351.36,1.2256334525104928,29.03,0.2256334525104928,2786.88,1,0,above_120_percent
PRV045,Provider Network 45,Physician Group,NC,NC Locality,45378,Diagnostic colonoscopy,Outpatient,480.62,443.48,755.65,25,2025-08-01,Negotiated Commercial,Medicare Advantage,369.24,simulated_cms_style_fee_schedule,2025-08-01,11087.0,9231.0,1.301646625501029,111.38,0.3016466255010291,2784.5,1,0,above_120_percent
PRV021,Provider Network 21,Ambulatory Surgery,FL,FL Locality,99213,Office/outpatient established visit,Professional,112.18,106.54,225.25,100,2025-02-01,Case Rate,Commercial PPO,84.35,simulated_cms_style_fee_schedule,2025-02-01,10654.0,8435.0,1.3299347954949616,27.830000000000013,0.32993479549496163,2783.0000000000014,1,0,above_120_percent
PRV017,Provider Network 17,Ambulatory Surgery,VA,VA Locality,70551,MRI brain without contrast,Imaging,366.03,351.79,511.75,19,2024-05-01,Negotiated Commercial,Medicare Advantage,219.7,simulated_cms_style_fee_schedule,2024-05-01,6684.01,4174.3,1.6660446062812926,146.32999999999998,0.6660446062812926,2780.2699999999995,1,0,above_120_percent
PRV005,Provider Network 05,Ambulatory Surgery,PA,PA Locality,99214,Office/outpatient established visit high complexity,Professional,154.58,153.3,276.78,88,2024-10-01,Fee Schedule,Commercial PPO,122.99,simulated_cms_style_fee_schedule,2024-10-01,13490.400000000001,10823.119999999999,1.2568501504187335,31.590000000000018,0.2568501504187334,2779.9200000000014,1,0,above_120_percent
PRV036,Provider Network 36,Physician Group,VA,VA Locality,99213,Office/outpatient established visit,Professional,115.61,107.43,160.85,130,2025-02-01,Percent of Medicare,Commercial PPO,94.24,simulated_cms_style_fee_schedule,2025-02-01,13965.900000000001,12251.199999999999,1.2267614601018677,21.370000000000005,0.22676146010186762,2778.1000000000004,1,0,above_120_percent
PRV031,Provider Network 31,Ambulatory Surgery,PA,PA Locality,45378,Diagnostic colonoscopy,Outpatient,571.48,499.46,950.88,18,2025-02-01,Case Rate,Exchange,417.19,simulated_cms_style_fee_schedule,2025-02-01,8990.279999999999,7509.42,1.369831491646492,154.29000000000002,0.36983149164649204,2777.2200000000003,1,0,above_120_percent
PRV007,Provider Network 07,Physician Group,FL,FL Locality,A0429,Ambulance basic life support,Emergency,414.76,381.84,557.86,22,2024-10-01,Fee Schedule,Exchange,288.53,simulated_cms_style_fee_schedule,2024-10-01,8400.48,6347.66,1.4374935015423007,126.23000000000002,0.4374935015423007,2777.0600000000004,1,0,above_120_percent
PRV018,Provider Network 18,Physician Group,VA,VA Locality,99214,Office/outpatient established visit high complexity,Professional,174.31,158.81,278.21,84,2024-08-01,Negotiated Commercial,Commercial HMO,141.29,simulated_cms_style_fee_schedule,2024-08-01,13340.04,11868.359999999999,1.2337037299171916,33.02000000000001,0.23370372991719168,2773.6800000000007,1,0,above_120_percent
PRV004,Provider Network 04,Ambulatory Surgery,FL,FL Locality,45378,Diagnostic colonoscopy,Outpatient,517.81,493.5,942.71,23,2024-01-01,Fee Schedule,Medicare Advantage,397.24,simulated_cms_style_fee_schedule,2024-01-01,11350.5,9136.52,1.303519283053066,120.56999999999994,0.30351928305306597,2773.1099999999988,1,0,above_120_percent
PRV023,Provider Network 23,Physician Group,MD,MD Locality,27447,Total knee arthroplasty,Surgery,1515.86,1389.61,1854.87,10,2025-01-01,Case Rate,Medicare Advantage,1238.61,simulated_cms_style_fee_schedule,2025-01-01,13896.099999999999,12386.099999999999,1.2238396266782927,277.25,0.22383962667829263,2772.5,1,0,above_120_percent
PRV028,Provider Network 28,Lab,VA,VA Locality,99213,Office/outpatient established visit,Professional,124.17,120.64,204.14,104,2025-06-01,Percent of Medicare,Medicare Advantage,97.52,simulated_cms_style_fee_schedule,2025-06-01,12546.56,10142.08,1.2732772764561116,26.650000000000006,0.27327727645611166,2771.6000000000004,1,0,above_120_percent
PRV018,Provider Network 18,Physician Group,VA,VA Locality,A0429,Ambulance basic life support,Emergency,507.17,493.93,978.9,16,2025-12-01,Negotiated Commercial,Medicare Advantage,334.01,simulated_cms_style_fee_schedule,2025-12-01,7902.88,5344.16,1.518427591988264,173.16000000000003,0.5184275919882639,2770.5600000000004,1,0,above_120_percent
PRV018,Provider Network 18,Physician Group,VA,VA Locality,99213,Office/outpatient established visit,Professional,129.7,122.59,163.45,90,2024-01-01,Fee Schedule,Exchange,98.92,simulated_cms_style_fee_schedule,2024-01-01,11033.1,8902.8,1.3111605337646581,30.779999999999987,0.3111605337646582,2770.199999999999,1,0,above_120_percent
PRV051,Provider Network 51,Imaging Center,VA,VA Locality,99213,Office/outpatient established visit,Professional,129.74,122.85,219.24,78,2024-08-01,Negotiated Commercial,Commercial HMO,94.24,simulated_cms_style_fee_schedule,2024-08-01,9582.3,7350.719999999999,1.37669779286927,35.500000000000014,0.37669779286927013,2769.000000000001,1,0,above_120_percent
PRV016,Provider Network 16,Imaging Center,PA,PA Locality,45378,Diagnostic colonoscopy,Outpatient,571.0,571.0,1067.08,18,2025-03-01,Case Rate,Commercial HMO,417.19,simulated_cms_style_fee_schedule,2025-03-01,10278.0,7509.42,1.3686809367434503,153.81,0.36868093674345026,2768.58,1,0,above_120_percent
PRV048,Provider Network 48,Lab,NY,NY Locality,99214,Office/outpatient established visit high complexity,Professional,172.75,152.14,268.29,88,2025-02-01,Case Rate,Exchange,141.29,simulated_cms_style_fee_schedule,2025-02-01,13388.32,12433.519999999999,1.2226626088187416,31.460000000000008,0.22266260881874167,2768.4800000000005,1,0,above_120_percent
PRV022,Provider Network 22,Hospital Outpatient,PA,PA Locality,99214,Office/outpatient established visit high complexity,Professional,157.93,157.93,320.45,106,2024-10-01,Percent of Medicare,Commercial HMO,131.82,simulated_cms_style_fee_schedule,2024-10-01,16740.58,13972.92,1.198073130025793,26.110000000000014,0.19807313002579285,2767.6600000000017,0,0,100_to_120_percent
PRV036,Provider Network 36,Physician Group,VA,VA Locality,A0429,Ambulance basic life support,Emergency,449.3,426.42,640.79,24,2025-01-01,Fee Schedule,Commercial PPO,334.01,simulated_cms_style_fee_schedule,2025-01-01,10234.08,8016.24,1.3451693063081944,115.29000000000002,0.3451693063081944,2766.9600000000005,1,0,above_120_percent
PRV048,Provider Network 48,Lab,NY,NY Locality,99214,Office/outpatient established visit high complexity,Professional,166.9,152.27,223.06,108,2025-03-01,Case Rate,Exchange,141.29,simulated_cms_style_fee_schedule,2025-03-01,16445.16,15259.32,1.1812584046995542,25.610000000000014,0.1812584046995542,2765.8800000000015,0,0,100_to_120_percent
PRV018,Provider Network 18,Physician Group,VA,VA Locality,45378,Diagnostic colonoscopy,Outpatient,512.05,460.87,841.91,24,2025-11-01,Percent of Medicare,Exchange,396.82,simulated_cms_style_fee_schedule,2025-11-01,11060.880000000001,9523.68,1.2903835492162692,115.22999999999996,0.29038354921626924,2765.519999999999,1,0,above_120_percent
PRV007,Provider Network 07,Physician Group,FL,FL Locality,99214,Office/outpatient established visit high complexity,Professional,160.98,156.78,204.36,100,2024-11-01,Fee Schedule,Commercial HMO,133.35,simulated_cms_style_fee_schedule,2024-11-01,15678.0,13335.0,1.207199100112486,27.629999999999995,0.2071991001124859,2762.9999999999995,1,0,above_120_percent
PRV028,Provider Network 28,Lab,VA,VA Locality,45378,Diagnostic colonoscopy,Outpatient,559.76,536.56,829.67,17,2024-12-01,Case Rate,Commercial HMO,397.24,simulated_cms_style_fee_schedule,2024-12-01,9121.519999999999,6753.08,1.4091229483435705,162.51999999999998,0.4091229483435706,2762.8399999999997,1,0,above_120_percent
PRV020,Provider Network 20,Ambulatory Surgery,NC,NC Locality,99213,Office/outpatient established visit,Professional,128.23,121.06,192.14,94,2025-06-01,Percent of Medicare,Commercial HMO,98.92,simulated_cms_style_fee_schedule,2025-06-01,11379.64,9298.48,1.2963000404367164,29.309999999999988,0.2963000404367164,2755.139999999999,1,0,above_120_percent
PRV017,Provider Network 17,Ambulatory Surgery,VA,VA Locality,70551,MRI brain without contrast,Imaging,375.87,333.53,555.1,23,2024-06-01,Case Rate,Medicare Advantage,256.22,simulated_cms_style_fee_schedule,2024-06-01,7671.19,5893.06,1.4669815002732025,119.64999999999998,0.46698150027320257,2751.9499999999994,1,0,above_120_percent
PRV033,Provider Network 33,Physician Group,FL,FL Locality,45378,Diagnostic colonoscopy,Outpatient,499.88,473.82,524.87,21,2024-11-01,Case Rate,Medicare Advantage,369.24,simulated_cms_style_fee_schedule,2024-11-01,9950.22,7754.04,1.3538078214711298,130.64,0.3538078214711298,2743.4399999999996,1,0,above_120_percent
PRV006,Provider Network 06,Lab,VA,VA Locality,99213,Office/outpatient established visit,Professional,128.53,118.41,199.1,80,2025-02-01,Negotiated Commercial,Commercial PPO,94.24,simulated_cms_style_fee_schedule,2025-02-01,9472.8,7539.2,1.363858234295416,34.290000000000006,0.363858234295416,2743.2000000000007,1,0,above_120_percent
PRV002,Provider Network 02,Imaging Center,NC,NC Locality,99214,Office/outpatient established visit high complexity,Professional,164.73,148.04,246.41,76,2025-02-01,Percent of Medicare,Commercial PPO,128.66,simulated_cms_style_fee_schedule,2025-02-01,11251.039999999999,9778.16,1.2803513135395617,36.06999999999999,0.2803513135395616,2741.3199999999997,1,0,above_120_percent
PRV017,Provider Network 17,Ambulatory Surgery,VA,VA Locality,45378,Diagnostic colonoscopy,Outpatient,513.5,489.09,775.44,19,2024-09-01,Case Rate,Commercial HMO,369.24,simulated_cms_style_fee_schedule,2024-09-01,9292.71,7015.56,1.390694399306684,144.26,0.390694399306684,2740.9399999999996,1,0,above_120_percent
PRV017,Provider Network 17,Ambulatory Surgery,VA,VA Locality,70551,MRI brain without contrast,Imaging,419.28,371.82,642.02,19,2025-10-01,Case Rate,Commercial PPO,275.26,simulated_cms_style_fee_schedule,2025-10-01,7064.58,5229.94,1.5232144154617453,144.01999999999998,0.5232144154617452,2736.3799999999997,1,0,above_120_percent
PRV031,Provider Network 31,Ambulatory Surgery,PA,PA Locality,99214,Office/outpatient established visit high complexity,Professional,160.92,154.95,253.01,94,2025-03-01,Case Rate,Commercial HMO,131.82,simulated_cms_style_fee_schedule,2025-03-01,14565.3,12391.08,1.2207555757851616,29.099999999999994,0.22075557578516156,2735.3999999999996,1,0,above_120_percent
PRV041,Provider Network 41,Physician Group,NC,NC Locality,99214,Office/outpatient established visit high complexity,Professional,152.65,139.77,244.03,114,2025-02-01,Percent of Medicare,Commercial HMO,128.66,simulated_cms_style_fee_schedule,2025-02-01,15933.78,14667.24,1.1864604383646822,23.99000000000001,0.18646043836468218,2734.860000000001,0,0,100_to_120_percent
PRV046,Provider Network 46,Lab,NC,NC Locality,99213,Office/outpatient established visit,Professional,106.12,91.43,192.26,96,2024-06-01,Percent of Medicare,Commercial PPO,77.64,simulated_cms_style_fee_schedule,2024-06-01,8777.28,7453.4400000000005,1.3668212261720762,28.480000000000004,0.3668212261720763,2734.0800000000004,1,0,above_120_percent
PRV043,Provider Network 43,Imaging Center,NC,NC Locality,A0429,Ambulance basic life support,Emergency,477.71,444.95,705.05,19,2024-01-01,Percent of Medicare,Medicare Advantage,334.01,simulated_cms_style_fee_schedule,2024-01-01,8454.05,6346.19,1.4302266399209604,143.7,0.43022663992096044,2730.2999999999997,1,0,above_120_percent
PRV021,Provider Network 21,Ambulatory Surgery,FL,FL Locality,99213,Office/outpatient established visit,Professional,109.71,95.94,196.04,100,2025-06-01,Negotiated Commercial,Medicare Advantage,82.42,simulated_cms_style_fee_schedule,2025-06-01,9594.0,8242.0,1.331108954137345,27.289999999999992,0.3311089541373452,2728.999999999999,1,0,above_120_percent
PRV018,Provider Network 18,Physician Group,VA,VA Locality,99214,Office/outpatient established visit high complexity,Professional,182.85,167.37,291.64,64,2025-10-01,Negotiated Commercial,Commercial HMO,140.21,simulated_cms_style_fee_schedule,2025-10-01,10711.68,8973.44,1.3041152556878965,42.639999999999986,0.3041152556878966,2728.959999999999,1,0,above_120_percent
PRV060,Provider Network 60,Imaging Center,MD,MD Locality,45378,Diagnostic colonoscopy,Outpatient,493.2,457.34,655.88,22,2025-12-01,Percent of Medicare,Commercial HMO,369.24,simulated_cms_style_fee_schedule,2025-12-01,10061.48,8123.280000000001,1.3357166070848228,123.95999999999998,0.3357166070848228,2727.1199999999994,1,0,above_120_percent
PRV020,Provider Network 20,Ambulatory Surgery,NC,NC Locality,45378,Diagnostic colonoscopy,Outpatient,533.29,511.8,751.28,20,2025-10-01,Percent of Medicare,Exchange,396.98,simulated_cms_style_fee_schedule,2025-10-01,10236.0,7939.6,1.3433674240515894,136.30999999999995,0.3433674240515893,2726.199999999999,1,0,above_120_percent
PRV060,Provider Network 60,Imaging Center,MD,MD Locality,99214,Office/outpatient established visit high complexity,Professional,178.13,161.11,291.94,74,2025-10-01,Case Rate,Commercial PPO,141.29,simulated_cms_style_fee_schedule,2025-10-01,11922.140000000001,10455.46,1.2607403213249346,36.84,0.2607403213249346,2726.1600000000003,1,0,above_120_percent
PRV043,Provider Network 43,Imaging Center,NC,NC Locality,A0429,Ambulance basic life support,Emergency,468.71,458.73,808.86,16,2025-10-01,Case Rate,Exchange,298.33,simulated_cms_style_fee_schedule,2025-10-01,7339.68,4773.28,1.571112526396943,170.38,0.571112526396943,2726.08,1,0,above_120_percent
PRV044,Provider Network 44,Hospital Outpatient,MD,MD Locality,A0429,Ambulance basic life support,Emergency,477.44,451.72,572.08,19,2024-04-01,Negotiated Commercial,Commercial PPO,334.01,simulated_cms_style_fee_schedule,2024-04-01,8582.68,6346.19,1.4294182808897937,143.43,0.4294182808897937,2725.17,1,0,above_120_percent
PRV033,Provider Network 33,Physician Group,FL,FL Locality,99213,Office/outpatient established visit,Professional,129.14,123.69,161.33,78,2024-08-01,Case Rate,Commercial PPO,94.24,simulated_cms_style_fee_schedule,2024-08-01,9647.82,7350.719999999999,1.3703310696095077,34.89999999999999,0.37033106960950757,2722.1999999999994,1,0,above_120_percent
PRV054,Provider Network 54,Ambulatory Surgery,PA,PA Locality,45378,Diagnostic colonoscopy,Outpatient,520.46,458.49,548.7,18,2024-08-01,Fee Schedule,Commercial PPO,369.24,simulated_cms_style_fee_schedule,2024-08-01,8252.82,6646.32,1.409543928068465,151.22000000000003,0.409543928068465,2721.9600000000005,1,0,above_120_percent
PRV016,Provider Network 16,Imaging Center,PA,PA Locality,99214,Office/outpatient established visit high complexity,Professional,159.59,155.34,254.5,88,2024-03-01,Case Rate,Commercial HMO,128.66,simulated_cms_style_fee_schedule,2024-03-01,13669.92,11322.08,1.240401057049588,30.930000000000007,0.2404010570495881,2721.8400000000006,1,0,above_120_percent
